,peak_num,id1,overlap_start,overlap_end,start_1,end_1,control_rppm_1,control_rppm_2,id2,start_2,end_2,sample_rppm_1,sample_rppm_2,LFC,p-value,q-value
20,Peak_0021,NC_016855.1,31020,31069,31020,31069,1.077410188843305,0.9399387356962052,NC_016855.1,31020,31069,1.6093917022684183,1.402371047161563,0.338093405005656,0.080278881428391,0.111105394350984
21,Peak_0022,NC_016855.1,37308,37357,37308,37357,3.4402175768979273,3.0681406328948184,NC_016855.1,37308,37357,2.2275686475105925,2.2204208246724746,-0.769985898445055,3.2482510431083e-08,9.29193002851984e-08
22,Peak_0023,NC_016856.1,39067,39116,39067,39116,1.3153773088139133,1.2662493448134469,NC_016856.1,39067,39116,1.1404298817398726,1.1436001991734175,-0.391673305193104,0.0449933941437078,0.0651409535156786
23,Peak_0024,NC_016855.1,39395,39444,39395,39444,2.8012664909925933,2.6186939448654103,NC_016855.1,39395,39444,1.4175436847794678,1.7195740221147737,-1.0199254170363,3.7196338549885004e-10,1.19012817106597e-09
24,Peak_0025,NC_016856.1,40152,40200,40152,40200,0.7287743049099877,0.6766926114384935,NC_016856.1,40152,40200,0.5657740145391735,0.49423840724617585,-0.64156808191672,0.019262762674541,0.0296453917561186
25,Peak_0026,NC_016855.1,42713,42762,42713,42762,22.880444897331476,20.32155755647123,NC_016855.1,42713,42762,5.265162257752309,5.283933766983746,-2.22486404302284,1.7299906778450398e-140,5.32491130640704e-139
26,Peak_0027,NC_016855.1,43398,43447,43398,43447,0.8638019079248064,0.8003845129290831,NC_016855.1,43398,43447,2.2169104243167617,2.2037259312538846,1.19722475567388,7.893654749754799e-12,2.7299628449152e-11
27,Peak_0028,NC_016856.1,46137,46186,46137,46186,18.13796630957077,15.896867787560712,NC_016856.1,46137,46186,5.520959614404243,4.841519091391111,-1.90823332279749,9.214669730984089e-83,1.41813767159845e-81
28,Peak_0029,NC_016856.1,50155,50204,50155,50204,0.4347115892376466,0.5048579235398831,NC_016856.1,50155,50204,0.8846325250879385,0.8764819044759768,0.619494078704202,0.0200484285273706,0.0306400511456041
29,Peak_0030,NC_016856.1,51021,51070,51021,51070,4.2534280498683525,3.6345665958907847,NC_016856.1,51021,51070,1.5241259167177736,1.6527944484404136,-1.55107103550745,1.23045962689121e-25,6.8117890855596e-25
30,Peak_0031,NC_016856.1,52558,52608,52558,52608,41.37509956089914,36.93006978942499,NC_016856.1,52558,52608,26.36332823440383,24.57421531642779,-0.889272962620538,7.70709819353013e-37,5.9306120599214296e-36
31,Peak_0032,NC_016856.1,52651,52702,52651,52702,51.927166406234214,46.85359995046871,NC_016856.1,52651,52702,28.867275058568875,26.658798631826183,-1.06961319465214,5.934109221628771e-53,5.74376986923691e-52
32,Peak_0033,NC_016856.1,52823,52874,52823,52874,6.875254767210111,6.4260534567198695,NC_016856.1,52823,52874,3.256400662868004,3.5769627526457515,-1.15594877051451,1.77929633117063e-25,9.81482814936056e-25
33,Peak_0034,NC_016856.1,53982,54033,53982,54033,0.36905661882117646,0.34111913102563285,NC_016856.1,53982,54033,0.7270580096340511,0.6897282437837099,0.886360591446666,0.0013346231908898,0.0024628118594477
34,Peak_0035,NC_016855.1,55234,55283,55234,55283,6.434481023457234,5.670416433905273,NC_016855.1,55234,55283,7.82313582427165,7.1954990634123055,0.0419805061972298,0.672959892529398,0.722739200699751
35,Peak_0036,NC_016856.1,56509,56555,56509,56555,0.648686474757264,0.6536473522254178,NC_016856.1,56509,56555,0.8969126518112651,0.6579965601718203,-0.0238212936959398,0.928377099470103,0.945580645985763
36,Peak_0037,NC_016856.1,59516,59563,59516,59563,2.260189300132969,1.778006381994508,NC_016856.1,59516,59563,1.6889882201627702,1.5664782973613205,-0.542507805924471,0.0018939166626328,0.0034050674577009
37,Peak_0038,NC_016855.1,61536,61585,61536,61585,3.1497852651227753,2.5407077615543714,NC_016855.1,61536,61585,1.8118979429511994,1.5359301945102832,-0.997209806359456,5.89989033380092e-10,1.8530471885142101e-09
38,Peak_0039,NC_016856.1,75759,75807,75759,75807,1.8152409851957438,1.5042269195443911,NC_016856.1,75759,75807,2.948553037309924,2.786482054646543,0.604056193194666,7.14010536492874e-05,0.0001524080742943
39,Peak_0040,NC_016856.1,75837,75884,75837,75884,0.7677220353952091,0.8002098518242431,NC_016856.1,75837,75884,0.777823522443381,0.8267524347184747,-0.17690497771995,0.495926734755567,0.558325709428543
40,Peak_0041,NC_016856.1,80310,80359,80310,80359,3.2753269740836473,3.2220607315350267,NC_016856.1,80310,80359,2.5046824505501877,2.763004860776651,-0.564604823406857,6.73729727610986e-05,0.000144410870584
41,Peak_0042,NC_016855.1,82541,82590,82541,82590,10.045210473719928,8.496389444939497,NC_016855.1,82541,82590,2.419416664999543,1.9533025299750342,-2.36200014340157,1.8022045138317498e-83,2.9506305816883696e-82
42,Peak_0043,NC_016855.1,92558,92607,92558,92607,1.7219825452991258,1.4489011951998272,NC_016855.1,92558,92607,1.8332143893388606,1.9783448701029192,-0.0024924025977357,0.988484544695293,0.988595202132907
43,Peak_0044,NC_016856.1,94478,94527,94478,94527,0.6820474934590661,0.582844106850922,NC_016856.1,94478,94527,2.163619308347609,1.7362689155333637,1.33387452846705,1.08855718643629e-11,3.70639272107401e-11
44,Peak_0045,NC_016856.1,101405,101454,101405,101454,8.735454435456502,7.862238638541839,NC_016856.1,101405,101454,1.3749107920041455,1.3105491333593178,-2.80937757091675,1.43759009687798e-102,2.98979886364219e-101
45,Peak_0046,NC_016856.1,104322,104367,104322,104367,1.566960395229034,1.5486414191186821,NC_016856.1,104322,104367,1.1141395978617572,0.7180659158151337,-1.25564130594572,9.50799767297622e-06,2.25120129518622e-05
46,Peak_0047,NC_016856.1,104379,104425,104379,104425,1.4929768711336415,1.2788752543540785,NC_016856.1,104379,104425,1.1466857953536427,0.9781029948500032,-0.513376044488964,0.0416164721147254,0.0608240746292141
47,Peak_0048,NC_016856.1,108903,108952,108903,108952,1.736972600100424,1.6808074771510744,NC_016856.1,108903,108952,2.525998896937849,2.287200398346835,0.206460700362445,0.184767047700641,0.235394442393449
48,Peak_0049,NC_016856.1,108995,109044,108995,109044,1.7969328193056167,1.6684938692598577,NC_016856.1,108995,109044,3.7943274570036887,2.9967333686369115,0.744736102875091,9.67217548109274e-07,2.46857016009979e-06
49,Peak_0050,NC_016856.1,113730,113778,113730,113778,3.674476219769256,3.1341552529782857,NC_016856.1,113730,113778,1.9693287813767388,2.2325941844568633,-0.82164248879121,1.11313710518857e-06,2.81762829750857e-06
50,Peak_0051,NC_016856.1,113788,113837,113788,113837,2.3534386038038106,1.9619681906671882,NC_016856.1,113788,113837,2.312834433061237,2.270505504928245,0.371307921408999,0.0307921323509157,0.0458308430252023
51,Peak_0052,NC_016856.1,123265,123314,123265,123314,0.7045325756610133,0.5746350349234443,NC_016856.1,123265,123314,0.9805565338324139,1.0517782853711724,0.441043671161784,0.0600785131157077,0.0849043449817026
52,Peak_0053,NC_016856.1,127487,127536,127487,127536,0.8919082606772404,0.8619525523851663,NC_016856.1,127487,127536,0.7567338467619715,0.9683038182782221,-0.277368540201734,0.246289414709987,0.304449324689695
53,Peak_0054,NC_016856.1,134625,134674,134625,134674,5.563184088131779,5.124513150728001,NC_016856.1,134625,134674,32.52889718757095,32.39644067877396,2.33628759768647,4.23742799574966e-190,1.86325762441678e-188
54,Peak_0055,NC_016856.1,138980,139031,138980,139031,0.5778886567882812,0.3904138031391636,NC_016856.1,138980,139031,0.6451359803795101,0.6095272852042087,0.0966650617845148,0.740850930459223,0.782546041164547
55,Peak_0056,NC_016856.1,140368,140417,140368,140417,0.9331309113808103,1.1492700698468885,NC_016856.1,140368,140417,0.8100249627311245,1.0517782853711724,-0.422250404186333,0.0842377155656508,0.116062528429308
56,Peak_0057,NC_016856.1,140596,140649,140596,140649,4.888666975976195,4.187517289873722,NC_016856.1,140596,140649,10.031197912352024,10.858453178847668,0.965972853873568,6.41374436075495e-22,3.23631231842684e-21
57,Peak_0058,NC_016856.1,155709,155758,155709,155758,0.993091130586003,0.7449732774186081,NC_016856.1,155709,155758,0.7141009539866492,0.943261478150337,-0.256030977664584,0.293305634421169,0.356428994193312
58,Peak_0059,NC_016856.1,157576,157630,157576,157630,29.86338149067139,25.823726020825838,NC_016856.1,157576,157630,29.60400441887881,30.343587117673263,-0.149316171307043,0.0503349321269914,0.0723300285186179
59,Peak_0060,NC_016856.1,164620,164669,164620,164669,11.99579135473885,10.8133999964701,NC_016856.1,164620,164669,5.915313872575975,5.534357168262597,-1.21902302646668,7.37587470698237e-34,5.1833201707972e-33
60,Peak_0061,NC_016856.1,164697,164748,164697,164748,13.064604306269647,11.310169569728497,NC_016856.1,164697,164748,6.615203862304184,5.918830743167185,-1.15659189986225,1.09126845508925e-33,7.63391887446525e-33
61,Peak_0062,NC_016856.1,170016,170064,170016,170064,1.1228097558586951,1.0014212639863773,NC_016856.1,170016,170064,1.7952444692108394,1.9343468697393433,0.562072549566459,0.0021443752623225,0.0038285307757706
62,Peak_0063,NC_016856.1,175614,175662,175614,175662,3.0279520332611827,2.752860964180125,NC_016856.1,175614,175662,6.865450061042664,5.538878701896798,0.847036990434192,4.6693590764594795e-12,1.6332144587889e-11
63,Peak_0064,NC_016856.1,175951,176002,175951,176002,5.881502310676993,4.740175670437117,NC_016856.1,175951,176002,26.983068385714432,25.09487993952591,2.03009101960613,8.04063999588861e-117,1.84694700801083e-115
64,Peak_0065,NC_016856.1,186435,186484,186435,186484,2.1360828091849875,1.9824908704858826,NC_016856.1,186435,186484,1.8332143893388606,1.6277521083125286,-0.513957540405017,0.0015452699388955,0.0028277888655888
65,Peak_0066,NC_016856.1,190085,190142,190085,190136,7.48374811921771,6.74745471890009,NC_016856.1,190091,190142,1.187869424190844,1.0506325573914652,-2.85389690319251,1.53155947924294e-93,2.8744756567742597e-92
66,Peak_0067,NC_016856.1,190252,190302,190252,190302,1.6801977675405073,1.429979284406991,NC_016856.1,190252,190302,1.2951872825142927,1.0634647107641853,-0.590537563580983,0.0021663843259003,0.0038588720805099
67,Peak_0068,NC_016856.1,194053,194102,194053,194102,1.3003872540126151,1.1431132659012802,NC_016856.1,194053,194102,1.6626828182375712,1.435760833998743,0.0548997631868283,0.7672864548293,0.804944685741168
68,Peak_0069,NC_016856.1,196592,196644,196592,196644,2.964535573455771,2.7731665771930447,NC_016856.1,196592,196644,4.549626542951106,4.436346870347637,0.392395089682563,0.0009910871768252,0.0018533209782917
69,Peak_0070,NC_016856.1,197028,197077,197028,197077,1.3078822814132642,1.1759495536111912,NC_016856.1,197028,197077,1.3962272383918066,1.469150620835923,-0.0570830642719863,0.762910646280594,0.8025423681653
70,Peak_0071,NC_016856.1,201428,201477,201428,201477,1.8606405522111338,1.582298614021341,NC_016856.1,201428,201477,1.5028094703301125,1.460803174126628,-0.468370863222045,0.0076487509407223,0.0126032416464365
71,Peak_0072,NC_016856.1,202783,202831,202783,202831,1.7349036602450365,1.4497563068589396,NC_016856.1,202783,202831,2.5677436044470188,2.4371066288345915,0.373293745129015,0.0192588588879045,0.0296453917561186
72,Peak_0073,NC_016856.1,209612,209665,209612,209665,1.730608897590439,1.6298492759408822,NC_016856.1,209612,209665,0.9952367280427843,0.933811538479437,-0.986943865791897,1.15193174306673e-07,3.15448923946567e-07
73,Peak_0074,NC_016856.1,210461,210513,210461,210513,0.9393287225005779,1.0500902729538517,NC_016856.1,210461,210513,14.40212905649423,15.141786747197164,3.6501718910781,7.745777021744869e-228,3.97358361215512e-226
74,Peak_0075,NC_016856.1,212147,212198,212147,212198,1.1737800754702783,0.9267398357343782,NC_016856.1,212147,212198,2.3654985947248703,2.2536469360839826,0.856265843808463,7.43492623958764e-07,1.92308428281099e-06
75,Peak_0076,NC_016856.1,213986,214039,213986,214039,0.8817616905640975,0.7760283514084061,NC_016856.1,213986,214039,1.1726056498721915,1.1190303560290773,0.311646631842993,0.128784192742859,0.170607011461152
76,Peak_0077,NC_016856.1,216092,216144,216092,216144,5.295200824772994,4.913958349126588,NC_016856.1,216092,216144,4.489366588739833,4.34195651140407,-0.47267249741226,1.64509777316202e-05,3.77318252294539e-05
77,Peak_0078,NC_016856.1,217581,217632,217581,217632,1.8578850274314833,1.867282179660545,NC_016856.1,217581,217632,1.8739664191976246,1.7002603218854244,-0.313781393739151,0.054769662367408,0.0783369055608187
78,Peak_0079,NC_016856.1,217674,217722,217674,217722,1.4690253705272194,1.282154421672935,NC_016856.1,217674,217722,3.362003278703935,3.493754258119519,1.09099233957296,1.07719186774902e-13,4.10346110016274e-13
79,Peak_0080,NC_016856.1,218983,219031,218983,219031,0.7574662066780975,0.768873648290796,NC_016856.1,218983,219031,0.8051399437672855,0.8947419441525597,-0.122677069980767,0.616514819823895,0.669595135997865
80,Peak_0081,NC_016856.1,221580,221631,221580,221631,0.4824740187515868,0.6290000161686524,NC_016856.1,221580,221631,0.921622829113586,0.7458689147893607,0.285383588004393,0.29192285100784,0.35515357130519
81,Peak_0082,NC_016856.1,224245,224299,224245,224299,1.9501991898087045,1.750508578609381,NC_016856.1,224245,224299,1.3056323412442468,1.4467361805980015,-0.572481272062814,0.00049089405769,0.0009587385213008
82,Peak_0083,NC_016856.1,224355,224409,224355,224409,6.50179747325936,5.73943344603629,NC_016856.1,224355,224409,7.060085993394815,6.658016244741588,-0.110450550170906,0.26001048155653,0.319103772819378
83,Peak_0084,NC_016856.1,239202,239253,239202,239253,0.9037386470645394,0.617169294861405,NC_016856.1,239202,239253,0.7065775023204158,0.8421100650847622,-0.11276416069884,0.652393793808016,0.704091198226182
84,Peak_0085,NC_016856.1,240808,240859,240808,240859,5.3468202824336295,4.79144212943519,NC_016856.1,240808,240859,3.225679901897551,2.855154125430241,-0.91082696288386,3.27559867574905e-13,1.22061655253699e-12
85,Peak_0086,NC_016856.1,243478,243529,243478,243529,1.0297579803205508,1.0056113111160274,NC_016856.1,243478,243529,2.0890117459907946,1.9328431017659777,0.733352638625691,2.47062594172559e-05,5.59984289295388e-05
86,Peak_0087,NC_016856.1,244389,244440,244389,244440,1.2655941611282295,1.1061724422276302,NC_016856.1,244389,244440,0.6656164876931454,0.553386614198558,-1.21701309103099,1.4198203232587e-07,3.86743978317724e-07
87,Peak_0088,NC_016856.1,248687,248736,248687,248736,1.3022610108627775,1.0056113111160274,NC_016856.1,248687,248736,2.110328192378456,1.9950397635215094,0.564579040771679,0.0017226842323186,0.0031190718041629
88,Peak_0089,NC_016856.1,249541,249591,249541,249591,0.975065589687442,0.8547696144486233,NC_016856.1,249541,249591,0.9713904618857195,0.9162157508122212,-0.130985147253954,0.547888496606266,0.607055720861802
89,Peak_0090,NC_016856.1,249849,249897,249849,249897,1.0156933225910854,1.0831271830145546,NC_016856.1,249849,249897,0.8595412913191292,1.0225622218886397,-0.300723730422486,0.167807709474434,0.216839685038753
90,Peak_0091,NC_016856.1,254585,254634,254585,254634,1.077410188843305,1.1082247102094995,NC_016856.1,254585,254634,1.8438726125326912,1.469150620835923,0.339476553629875,0.0770115618717836,0.107064854309553
91,Peak_0092,NC_016856.1,254816,254864,254816,254864,19.12028333826834,16.950835662999538,NC_016856.1,254816,254864,10.412417921422868,10.225622218886397,-1.04908017567024,1.3704043937357e-36,1.0440853277025999e-35
92,Peak_0093,NC_016856.1,257722,257773,257722,257773,1.0261574279418078,0.8577272947754352,NC_016856.1,257722,257773,1.2083499315044792,1.0586526532494152,0.0113686182855574,0.956547271202095,0.965962106548572
93,Peak_0094,NC_016856.1,259791,259840,259791,259840,1.8381554700091867,1.5987167578762966,NC_016856.1,259791,259840,2.280859763479745,2.6294457134279305,0.301192447646476,0.0550873609459433,0.0787181508781865
94,Peak_0095,NC_016856.1,262327,262376,262327,262376,0.8094629592701005,0.7408687414548691,NC_016856.1,262327,262376,0.927265417863261,0.8097023308016168,-0.124128361823853,0.597597976920998,0.654010286070262
95,Peak_0096,NC_016856.1,262426,262477,262426,262477,1.224187808772683,0.9168809013116721,NC_016856.1,262426,262477,1.67940159971809,1.884722526618277,0.505605549521976,0.0080333781570841,0.0131525201954814
96,Peak_0097,NC_016856.1,266604,266652,266604,266652,1.7482932144034877,1.9358017738983528,NC_016856.1,266604,266652,1.6973220436175207,1.5508860365311035,-0.472123378472996,0.0085364665635557,0.0138582510984307
97,Peak_0098,NC_016856.1,266831,266882,266831,266882,1.0567621231611248,0.9701191471942853,NC_016856.1,266831,266882,1.1776291705340265,1.106773228397116,-0.0129364550860578,0.948727707837884,0.962114163754798
98,Peak_0099,NC_016856.1,267188,267239,267188,267239,2.315155179531868,2.054601933691962,NC_016856.1,267188,267239,5.437574691770157,4.122329270986359,0.860887987821494,2.54981723658065e-10,8.20955800648038e-10
99,Peak_0100,NC_016856.1,273436,273487,273436,273487,0.8947372661176815,0.7098432784348429,NC_016856.1,273436,273487,1.1469084095635735,0.9383512153801635,0.154997699559271,0.490948315278401,0.554749968585506
100,Peak_0101,NC_016856.1,284921,284969,284921,284969,2.8347598946892436,2.426037288067416,NC_016856.1,284921,284969,2.04549066794932,1.8491333512486234,-0.677764571290674,1.00270840910272e-05,2.36682245645565e-05
101,Peak_0102,NC_016856.1,286151,286200,286151,286200,0.6295823016545227,0.8352730686208636,NC_016856.1,286151,286200,1.0445058729953973,1.0684731787897623,0.272959423491314,0.272116221817564,0.332898939091599
102,Peak_0103,NC_016856.1,287082,287131,287082,287131,0.41597402073602385,0.42892400821071375,NC_016856.1,287082,287131,0.7460756235681409,0.49249935584840604,0.24722993719433,0.414384385340991,0.479501931608861
103,Peak_0104,NC_016856.1,287808,287857,287808,287857,0.5714958392994922,0.6095235906152248,NC_016856.1,287808,287857,0.5435693828853598,0.5509314828134712,-0.38059590232025,0.180749423640365,0.23161812071817
104,Peak_0105,NC_016856.1,288795,288844,288795,288844,2.9080706314518427,2.8423911548891794,NC_016856.1,288795,288844,4.72159287486695,3.4308005975202525,0.205735791759235,0.139577087864826,0.18297200870866
105,Peak_0106,NC_016856.1,289559,289610,289559,289610,57.772663193123776,50.77745585070576,NC_016856.1,289559,289610,23.46042112776917,21.38959565315296,-1.54003690001607,2.64785177505728e-105,5.58225189289474e-104
106,Peak_0107,NC_016856.1,289690,289742,289690,289742,46.15070328706786,40.4526488575482,NC_016856.1,289690,289742,45.32552889257912,43.24651612264416,-0.205345988196095,0.0026451303993935,0.0046630649308897
107,Peak_0108,NC_016856.1,298847,298896,298847,298896,1.2254369800061244,1.2724061487590552,NC_016856.1,298847,298896,0.9912147570262445,0.8597870110573869,-0.724025521964621,0.000681254613904,0.0013072953251849
108,Peak_0109,NC_016856.1,301990,302042,301990,302042,10.599229927013099,8.928668121966728,NC_016856.1,301990,302042,14.532692290618654,13.364101653759992,0.251747896901741,0.003997201232812,0.0068657284568055
109,Peak_0110,NC_016856.1,304043,304092,304043,304092,0.5096618632441373,0.675196166035047,NC_016856.1,304043,304092,0.7993667395372939,0.7262278637086665,0.0699131987656129,0.801893895514328,0.834989651689141
110,Peak_0111,NC_016856.1,323399,323449,323399,323449,0.6959507692872702,0.80247782627059,NC_016856.1,323399,323449,1.138511401564983,0.9407572441375486,0.176555320660404,0.45139951565379,0.516508442075229
111,Peak_0112,NC_016856.1,324710,324759,324710,324759,0.4459541303386202,0.5623214270322275,NC_016856.1,324710,324759,1.3962272383918066,1.6360995550218236,1.30722498088364,5.4872644148427e-08,1.53823313924279e-07
112,Peak_0113,NC_016856.1,336862,336911,336862,336911,4.187846560112673,3.864420609860163,NC_016856.1,336862,336911,5.488984944822752,4.808129304553931,0.100084150722544,0.38152823441364,0.44753959814222
113,Peak_0114,NC_016856.1,338063,338112,338063,338112,1.8231654152078884,1.6438666534774244,NC_016856.1,338063,338112,3.7410363410345355,3.9483422934965433,0.910955535749779,3.47979580565511e-11,1.1517001601942401e-10
114,Peak_0115,NC_016856.1,338186,338234,338186,338234,0.8971001286162317,0.8149641667169473,NC_016856.1,338186,338234,1.490596922920515,1.2185533144172958,0.397897253741827,0.0558304428369139,0.0795583810426023
115,Peak_0116,NC_016856.1,338309,338357,338309,338357,0.6331346323496219,0.5028056555580137,NC_016856.1,338309,338357,0.903062369360604,0.8436138330581278,0.592924626479094,0.0197673510793466,0.030330960429825
116,Peak_0117,NC_016856.1,345907,345955,345907,345955,0.9659606928596951,0.8652447322727486,NC_016856.1,345907,345955,1.02274533397466,1.2015106107191516,0.0274427447045273,0.900718392273332,0.921679259114799
117,Peak_0118,NC_016856.1,355910,355959,355910,355959,0.6914162777098776,0.8352730686208636,NC_016856.1,355910,355959,0.9698983106385833,0.7846599906737317,-0.0733151913363036,0.769929987896562,0.806618278674478
118,Peak_0119,NC_016856.1,358294,358343,358294,358343,1.3303673636152116,1.4632670710729134,NC_016856.1,358294,358343,2.057037076409303,2.4875391193699152,0.424615828920642,0.0215097969638073,0.0325182490444984
119,Peak_0120,NC_016856.1,358453,358504,358453,358504,3.1072767028553687,2.8137398842403356,NC_016856.1,358453,358504,0.593934712095422,0.4731856556190568,-2.66848703912141,3.6555398911781494e-42,3.04101399595847e-41
120,Peak_0121,NC_016856.1,359588,359637,359588,359637,1.1486129491494712,1.1266951220463246,NC_016856.1,359588,359637,1.0658223193830585,1.1936848794291877,-0.261923067164904,0.204086071769728,0.256398746492744
121,Peak_0122,NC_016856.1,359807,359858,359807,359858,0.750715170967954,0.5974514260159928,NC_016856.1,359807,359858,1.7203626143453603,1.531838308868472,1.00740705011813,5.94766128845738e-07,1.55406633666144e-06
122,Peak_0123,NC_016856.1,363285,363336,363285,363336,5.768084910746582,4.9117211293922045,NC_016856.1,363285,363336,9.656559198379018,9.864717905278642,0.66920936105378,3.5010701951213597e-12,1.2386544897222498e-11
123,Peak_0124,NC_016856.1,363870,363917,363870,363917,0.775536000132056,0.6718339397668779,NC_016856.1,363870,363917,0.8889411685067212,0.878968377963852,0.0082157890186991,0.973023408655685,0.976831719452772
124,Peak_0125,NC_016856.1,365179,365228,365179,365228,0.736386442113772,0.6916143098900025,NC_016856.1,365179,365228,1.9184801748895055,1.6277521083125286,1.06263261095498,5.45408990978138e-08,1.53172342539298e-07
125,Peak_0126,NC_016856.1,366871,366919,366871,366919,0.9812630404693536,0.7583985304666707,NC_016856.1,366871,366919,7.529146501175156,7.72034477525923,2.87671791706769,2.4862963771466e-87,4.25156680492068e-86
126,Peak_0127,NC_016856.1,366941,366991,366941,366991,1.2762157906455218,1.0900826612497738,NC_016856.1,366941,366991,6.695282645900497,7.517877455325279,2.28488977621927,9.21430847119768e-58,9.712890915872079e-57
127,Peak_0128,NC_016856.1,388786,388835,388786,388835,6.3614045063009055,6.220424253046284,NC_016856.1,388786,388835,1.1191134353522114,1.1853374327198924,-2.72678136138863,6.50062046914868e-78,9.263384168536869e-77
128,Peak_0129,NC_016856.1,392528,392577,392528,392577,3.854317840783789,3.681768759473782,NC_016856.1,392528,392577,1.5774170326869266,2.0701667839051643,-1.25026259083481,1.21982700374601e-16,5.30314621120088e-16
129,Peak_0130,NC_016856.1,412146,412195,412146,412195,1.2441745485077471,1.2128903772848412,NC_016856.1,412146,412195,3.4639225379949403,4.023469313880199,1.3367458125005,2.13802202398586e-17,9.50987252865389e-17
130,Peak_0131,NC_016856.1,425350,425399,425350,425399,2.029278668725738,1.762898196425852,NC_016856.1,425350,425399,1.513467693523943,1.3022016866500228,-0.68207514548563,9.71462135480573e-05,0.0002056506501381
